total customers served 3000
Average Wait time with 8 regular lanes and 4 express lanes is 39.69

Customer 1386 Arrival: 413.72, End Shopping: 439.72, Wait Time: 68.78, End Checkout: 513.1
Customer 1387 Arrival: 525.36, End Shopping: 545.66, Wait Time: 94.09, End Checkout: 643.5
Customer 1388 Arrival: 283.04, End Shopping: 284.6, Wait Time: 2.1, End Checkout: 287.9
Customer 1389 Arrival: 13.98, End Shopping: 41.07, Wait Time: -0.0, End Checkout: 44.12
Customer 1390 Arrival: 414.81, End Shopping: 419.78, Wait Time: 1.0, End Checkout: 422.48
Customer 1391 Arrival: 220.98, End Shopping: 224.49, Wait Time: 1.54, End Checkout: 227.33
Customer 1392 Arrival: 483.42, End Shopping: 515.74, Wait Time: 87.69, End Checkout: 607.03
Customer 1393 Arrival: 333.65, End Shopping: 357.08, Wait Time: 65.62, End Checkout: 426.35
Customer 1394 Arrival: 467.28, End Shopping: 503.36, Wait Time: 89.43, End Checkout: 596.99
Customer 1395 Arrival: 222.06, End Shopping: 223.51, Wait Time: 1.37, End Checkout: 225.98
Customer 1396 Arrival: 613.09, End Shopping: 643.34, Wait Time: 110.46, End Checkout: 758.55
Customer 1397 Arrival: 241.23, End Shopping: 275.88, Wait Time: 53.72, End Checkout: 333.35
Customer 1398 Arrival: 638.64, End Shopping: 663.5, Wait Time: 116.85, End Checkout: 783.45
Customer 1399 Arrival: 75.89, End Shopping: 80.44, Wait Time: 1.2, End Checkout: 83.34
Customer 1400 Arrival: 301.0, End Shopping: 302.86, Wait Time: 0.0, End Checkout: 304.16
Customer 1401 Arrival: 59.34, End Shopping: 85.53, Wait Time: 7.45, End Checkout: 96.33
Customer 1402 Arrival: 69.58, End Shopping: 110.76, Wait Time: 12.09, End Checkout: 126.3
Customer 1403 Arrival: 107.68, End Shopping: 136.8, Wait Time: 14.68, End Checkout: 154.78
Customer 1404 Arrival: 453.17, End Shopping: 469.34, Wait Time: 0.0, End Checkout: 471.44
Customer 1405 Arrival: 413.68, End Shopping: 489.49, Wait Time: 84.05, End Checkout: 578.39
Customer 1406 Arrival: 424.76, End Shopping: 443.36, Wait Time: 77.38, End Checkout: 524.24
Customer 1407 Arrival: 401.74, End Shopping: 474.1, Wait Time: 76.8, End Checkout: 555.6
Customer 1408 Arrival: 71.11, End Shopping: 148.39, Wait Time: 14.42, End Checkout: 167.61
Customer 1409 Arrival: 204.31, End Shopping: 246.17, Wait Time: 44.2, End Checkout: 294.67
Customer 1410 Arrival: 597.39, End Shopping: 658.29, Wait Time: 123.2, End Checkout: 785.59
Customer 1411 Arrival: 697.73, End Shopping: 712.77, Wait Time: 139.28, End Checkout: 854.85
Customer 1412 Arrival: 242.43, End Shopping: 246.78, Wait Time: 1.15, End Checkout: 249.43
Customer 1413 Arrival: 553.71, End Shopping: 566.06, Wait Time: 99.69, End Checkout: 668.7
Customer 1414 Arrival: 17.84, End Shopping: 25.14, Wait Time: 0.0, End Checkout: 27.14
Customer 1415 Arrival: 456.16, End Shopping: 462.32, Wait Time: 1.3, End Checkout: 465.72
Customer 1416 Arrival: 274.8, End Shopping: 293.06, Wait Time: 50.29, End Checkout: 346.45
Customer 1417 Arrival: 537.76, End Shopping: 572.34, Wait Time: 102.15, End Checkout: 677.79
Customer 1418 Arrival: 74.6, End Shopping: 108.44, Wait Time: 8.97, End Checkout: 121.21
Customer 1419 Arrival: 289.69, End Shopping: 326.58, Wait Time: 51.68, End Checkout: 381.81
Customer 1420 Arrival: 360.14, End Shopping: 368.39, Wait Time: 0.0, End Checkout: 370.49
Customer 1421 Arrival: 468.05, End Shopping: 508.09, Wait Time: 89.85, End Checkout: 601.34
Customer 1422 Arrival: 520.1, End Shopping: 578.41, Wait Time: 103.86, End Checkout: 686.72
Customer 1423 Arrival: 528.68, End Shopping: 542.71, Wait Time: 91.72, End Checkout: 637.58
Customer 1424 Arrival: 471.37, End Shopping: 519.52, Wait Time: 84.09, End Checkout: 607.86
Customer 1425 Arrival: 380.28, End Shopping: 451.96, Wait Time: 82.79, End Checkout: 539.55
Customer 1426 Arrival: 500.41, End Shopping: 501.85, Wait Time: 0.15, End Checkout: 503.2
Customer 1427 Arrival: 57.57, End Shopping: 67.47, Wait Time: 4.53, End Checkout: 74.75
Customer 1428 Arrival: 608.0, End Shopping: 611.3, Wait Time: 2.94, End Checkout: 615.74
Customer 1429 Arrival: 60.47, End Shopping: 69.38, Wait Time: 0.0, End Checkout: 71.28
Customer 1430 Arrival: 549.16, End Shopping: 556.12, Wait Time: 0.89, End Checkout: 558.81
Customer 1431 Arrival: 634.73, End Shopping: 635.35, Wait Time: 0.89, End Checkout: 637.34
Customer 1432 Arrival: 467.2, End Shopping: 472.44, Wait Time: -0.0, End Checkout: 473.84
Customer 1433 Arrival: 279.82, End Shopping: 282.94, Wait Time: -0.0, End Checkout: 284.34
Customer 1434 Arrival: 243.92, End Shopping: 292.76, Wait Time: 48.6, End Checkout: 345.56
Customer 1435 Arrival: 386.02, End Shopping: 416.92, Wait Time: 81.37, End Checkout: 501.79
Customer 1436 Arrival: 67.57, End Shopping: 70.32, Wait Time: 0.0, End Checkout: 72.57
Customer 1437 Arrival: 571.0, End Shopping: 644.44, Wait Time: 111.36, End Checkout: 760.35
Customer 1438 Arrival: 599.4, End Shopping: 636.2, Wait Time: 99.26, End Checkout: 739.76
Customer 1439 Arrival: 505.81, End Shopping: 506.97, Wait Time: 0.33, End Checkout: 508.5
Customer 1440 Arrival: 423.73, End Shopping: 505.15, Wait Time: 78.16, End Checkout: 588.26
Customer 1441 Arrival: 531.58, End Shopping: 537.38, Wait Time: 1.36, End Checkout: 540.24
Customer 1442 Arrival: 234.54, End Shopping: 283.26, Wait Time: 50.66, End Checkout: 338.72
Customer 1443 Arrival: 418.35, End Shopping: 422.7, Wait Time: 0.96, End Checkout: 425.16
Customer 1444 Arrival: 149.06, End Shopping: 214.02, Wait Time: 31.88, End Checkout: 250.7
Customer 1445 Arrival: 636.4, End Shopping: 645.84, Wait Time: 1.06, End Checkout: 648.7
Customer 1446 Arrival: 113.94, End Shopping: 131.63, Wait Time: 20.33, End Checkout: 155.41
Customer 1447 Arrival: 297.87, End Shopping: 304.53, Wait Time: 0.0, End Checkout: 306.43
Customer 1448 Arrival: 657.09, End Shopping: 672.93, Wait Time: 0.0, End Checkout: 675.03
Customer 1449 Arrival: 491.89, End Shopping: 492.61, Wait Time: -0.0, End Checkout: 493.71
Customer 1450 Arrival: 529.57, End Shopping: 544.69, Wait Time: -0.0, End Checkout: 546.89
Customer 1451 Arrival: 212.12, End Shopping: 272.44, Wait Time: 53.74, End Checkout: 331.08
Customer 1452 Arrival: 150.04, End Shopping: 198.32, Wait Time: 21.98, End Checkout: 224.0
Customer 1453 Arrival: 82.73, End Shopping: 90.23, Wait Time: 0.0, End Checkout: 92.23
Customer 1454 Arrival: 481.14, End Shopping: 552.69, Wait Time: 96.79, End Checkout: 654.13
Customer 1455 Arrival: 119.8, End Shopping: 121.54, Wait Time: 1.84, End Checkout: 124.58
Customer 1456 Arrival: 675.68, End Shopping: 691.04, Wait Time: 0.0, End Checkout: 693.24
Customer 1457 Arrival: 502.97, End Shopping: 549.71, Wait Time: 91.2, End Checkout: 644.81
Customer 1458 Arrival: 621.01, End Shopping: 651.31, Wait Time: 117.24, End Checkout: 772.05
Customer 1459 Arrival: 327.28, End Shopping: 343.78, Wait Time: 0.0, End Checkout: 345.88
Customer 1460 Arrival: 50.96, End Shopping: 54.98, Wait Time: 0.0, End Checkout: 56.28
Customer 1461 Arrival: 344.86, End Shopping: 350.7, Wait Time: 0.0, End Checkout: 352.5
Customer 1462 Arrival: 76.85, End Shopping: 92.43, Wait Time: 7.3, End Checkout: 102.68
Customer 1463 Arrival: 119.41, End Shopping: 142.09, Wait Time: 17.76, End Checkout: 163.95
Customer 1464 Arrival: 280.16, End Shopping: 283.34, Wait Time: 0.0, End Checkout: 284.94
Customer 1465 Arrival: 483.62, End Shopping: 509.89, Wait Time: 89.5, End Checkout: 603.24
Customer 1466 Arrival: 254.07, End Shopping: 265.41, Wait Time: 1.22, End Checkout: 268.53
Customer 1467 Arrival: 335.67, End Shopping: 357.63, Wait Time: 67.47, End Checkout: 428.0
Customer 1468 Arrival: 387.92, End Shopping: 418.86, Wait Time: 77.33, End Checkout: 499.49
Customer 1469 Arrival: 170.17, End Shopping: 177.45, Wait Time: 0.55, End Checkout: 179.8
Customer 1470 Arrival: 309.0, End Shopping: 341.55, Wait Time: 59.94, End Checkout: 405.04
Customer 1471 Arrival: 502.28, End Shopping: 587.83, Wait Time: 94.78, End Checkout: 687.56
Customer 1472 Arrival: 500.23, End Shopping: 520.6, Wait Time: 89.25, End Checkout: 612.9
Customer 1473 Arrival: 507.58, End Shopping: 520.18, Wait Time: 84.67, End Checkout: 607.6
Customer 1474 Arrival: 607.9, End Shopping: 656.52, Wait Time: 119.68, End Checkout: 779.9
Customer 1475 Arrival: 323.75, End Shopping: 327.46, Wait Time: 0.63, End Checkout: 329.79
Customer 1476 Arrival: 162.81, End Shopping: 170.55, Wait Time: -0.0, End Checkout: 172.15
Customer 1477 Arrival: 120.73, End Shopping: 131.77, Wait Time: 0.97, End Checkout: 134.94
Customer 1478 Arrival: 169.35, End Shopping: 239.42, Wait Time: 36.81, End Checkout: 280.68
Customer 1479 Arrival: 611.76, End Shopping: 676.16, Wait Time: 119.52, End Checkout: 799.98
Customer 1480 Arrival: 198.82, End Shopping: 241.74, Wait Time: 51.46, End Checkout: 297.05
Customer 1481 Arrival: 648.97, End Shopping: 705.4, Wait Time: 129.38, End Checkout: 839.63
Customer 1482 Arrival: 410.99, End Shopping: 460.91, Wait Time: 81.45, End Checkout: 546.76
Customer 1483 Arrival: 404.8, End Shopping: 433.4, Wait Time: 81.23, End Checkout: 517.73
Customer 1484 Arrival: 71.11, End Shopping: 81.27, Wait Time: -0.0, End Checkout: 83.07
Customer 1485 Arrival: 279.93, End Shopping: 284.21, Wait Time: 0.0, End Checkout: 285.61
Customer 1486 Arrival: 266.73, End Shopping: 286.98, Wait Time: 50.34, End Checkout: 340.57
Customer 1487 Arrival: 98.95, End Shopping: 105.85, Wait Time: 1.73, End Checkout: 109.08
Customer 1488 Arrival: 382.4, End Shopping: 410.28, Wait Time: 76.5, End Checkout: 490.83
Customer 1489 Arrival: 132.32, End Shopping: 183.65, Wait Time: 23.5, End Checkout: 212.1
Customer 1490 Arrival: 461.68, End Shopping: 468.52, Wait Time: 0.0, End Checkout: 470.12
Customer 1491 Arrival: 243.21, End Shopping: 267.63, Wait Time: 53.66, End Checkout: 325.14
Customer 1492 Arrival: 669.83, End Shopping: 687.08, Wait Time: 125.45, End Checkout: 815.28
Customer 1493 Arrival: 635.27, End Shopping: 644.99, Wait Time: -0.0, End Checkout: 646.89
Customer 1494 Arrival: 680.03, End Shopping: 680.87, Wait Time: 0.0, End Checkout: 681.97
Customer 1495 Arrival: 561.65, End Shopping: 571.92, Wait Time: 97.85, End Checkout: 672.42
Customer 1496 Arrival: 231.74, End Shopping: 243.14, Wait Time: 0.0, End Checkout: 245.34
Customer 1497 Arrival: 472.42, End Shopping: 487.67, Wait Time: 85.54, End Checkout: 576.46
Customer 1498 Arrival: 491.93, End Shopping: 521.12, Wait Time: 91.78, End Checkout: 615.95
Customer 1499 Arrival: 314.36, End Shopping: 317.81, Wait Time: 1.07, End Checkout: 320.18
Customer 1500 Arrival: 684.3, End Shopping: 699.94, Wait Time: 130.95, End Checkout: 833.74
Customer 1501 Arrival: 467.42, End Shopping: 487.58, Wait Time: 86.33, End Checkout: 576.81
Customer 1502 Arrival: 687.24, End Shopping: 700.56, Wait Time: 0.0, End Checkout: 702.76
Customer 1503 Arrival: 79.88, End Shopping: 89.48, Wait Time: 0.0, End Checkout: 91.48
Customer 1504 Arrival: 644.81, End Shopping: 690.68, Wait Time: 121.69, End Checkout: 816.02
Customer 1505 Arrival: 49.92, End Shopping: 122.49, Wait Time: 11.94, End Checkout: 139.38
Customer 1506 Arrival: 103.22, End Shopping: 140.42, Wait Time: 22.59, End Checkout: 168.01
Customer 1507 Arrival: 656.78, End Shopping: 659.53, Wait Time: 0.0, End Checkout: 661.03
Customer 1508 Arrival: 641.0, End Shopping: 658.86, Wait Time: 119.93, End Checkout: 781.74
Customer 1509 Arrival: 15.13, End Shopping: 24.93, Wait Time: -0.0, End Checkout: 26.63
Customer 1510 Arrival: 544.45, End Shopping: 552.04, Wait Time: 0.0, End Checkout: 554.14
Customer 1511 Arrival: 696.85, End Shopping: 713.5, Wait Time: 137.72, End Checkout: 853.97
Customer 1512 Arrival: 121.33, End Shopping: 150.03, Wait Time: 17.65, End Checkout: 171.43
Customer 1513 Arrival: 417.43, End Shopping: 450.55, Wait Time: 76.89, End Checkout: 531.24
Customer 1514 Arrival: 140.66, End Shopping: 186.64, Wait Time: 25.64, End Checkout: 216.18
Customer 1515 Arrival: 271.07, End Shopping: 273.47, Wait Time: -0.0, End Checkout: 274.87
Customer 1516 Arrival: 162.86, End Shopping: 202.88, Wait Time: 24.42, End Checkout: 232.2
Customer 1517 Arrival: 686.62, End Shopping: 735.46, Wait Time: 127.16, End Checkout: 866.47
Customer 1518 Arrival: 462.62, End Shopping: 543.82, Wait Time: 91.26, End Checkout: 639.88
Customer 1519 Arrival: 186.77, End Shopping: 216.01, Wait Time: 32.23, End Checkout: 252.39
Customer 1520 Arrival: 516.84, End Shopping: 528.61, Wait Time: 0.0, End Checkout: 530.71
Customer 1521 Arrival: 81.26, End Shopping: 116.68, Wait Time: 10.37, End Checkout: 131.35
Customer 1522 Arrival: 692.07, End Shopping: 703.77, Wait Time: 133.48, End Checkout: 839.9
Customer 1523 Arrival: 371.59, End Shopping: 374.17, Wait Time: 0.0, End Checkout: 375.47
Customer 1524 Arrival: 45.02, End Shopping: 68.58, Wait Time: 0.0, End Checkout: 71.53
Customer 1525 Arrival: 235.01, End Shopping: 253.37, Wait Time: 43.4, End Checkout: 300.57
Customer 1526 Arrival: 275.69, End Shopping: 288.95, Wait Time: 51.06, End Checkout: 343.31
Customer 1527 Arrival: 497.71, End Shopping: 535.15, Wait Time: 93.44, End Checkout: 631.89
Customer 1528 Arrival: 78.49, End Shopping: 84.89, Wait Time: -0.0, End Checkout: 86.69
Customer 1529 Arrival: 350.65, End Shopping: 380.91, Wait Time: 74.08, End Checkout: 458.69
Customer 1530 Arrival: 9.15, End Shopping: 18.51, Wait Time: -0.0, End Checkout: 21.41
Customer 1531 Arrival: 557.74, End Shopping: 591.96, Wait Time: 99.81, End Checkout: 695.22
Customer 1532 Arrival: 672.51, End Shopping: 693.31, Wait Time: 129.78, End Checkout: 826.69
Customer 1533 Arrival: 216.57, End Shopping: 268.93, Wait Time: 50.37, End Checkout: 323.5
Customer 1534 Arrival: 47.92, End Shopping: 49.14, Wait Time: 0.0, End Checkout: 50.34
Customer 1535 Arrival: 705.13, End Shopping: 726.13, Wait Time: 127.05, End Checkout: 856.58
Customer 1536 Arrival: 635.54, End Shopping: 720.47, Wait Time: 137.3, End Checkout: 862.62
Customer 1537 Arrival: 119.17, End Shopping: 133.17, Wait Time: 0.19, End Checkout: 135.36
Customer 1538 Arrival: 616.36, End Shopping: 681.53, Wait Time: 119.75, End Checkout: 805.73
Customer 1539 Arrival: 144.3, End Shopping: 228.09, Wait Time: 37.32, End Checkout: 270.26
Customer 1540 Arrival: 180.61, End Shopping: 228.61, Wait Time: 33.74, End Checkout: 266.75
Customer 1541 Arrival: 359.55, End Shopping: 396.79, Wait Time: 64.76, End Checkout: 464.95
Customer 1542 Arrival: 557.5, End Shopping: 593.02, Wait Time: 104.22, End Checkout: 700.44
Customer 1543 Arrival: 245.94, End Shopping: 264.4, Wait Time: 49.42, End Checkout: 317.12
Customer 1544 Arrival: 361.59, End Shopping: 410.43, Wait Time: 79.56, End Checkout: 494.19
Customer 1545 Arrival: 286.1, End Shopping: 287.74, Wait Time: 1.92, End Checkout: 290.86
Customer 1546 Arrival: 642.41, End Shopping: 702.27, Wait Time: 131.47, End Checkout: 837.79
Customer 1547 Arrival: 537.02, End Shopping: 542.57, Wait Time: 0.0, End Checkout: 544.07
Customer 1548 Arrival: 341.74, End Shopping: 397.54, Wait Time: 74.88, End Checkout: 476.67
Customer 1549 Arrival: 127.11, End Shopping: 139.07, Wait Time: 16.35, End Checkout: 158.07
Customer 1550 Arrival: 340.98, End Shopping: 385.18, Wait Time: 73.26, End Checkout: 462.14
Customer 1551 Arrival: 576.35, End Shopping: 599.87, Wait Time: 100.57, End Checkout: 703.64
Customer 1552 Arrival: 408.46, End Shopping: 437.06, Wait Time: 78.51, End Checkout: 518.67
Customer 1553 Arrival: 381.72, End Shopping: 387.22, Wait Time: -0.0, End Checkout: 389.32
Customer 1554 Arrival: 718.27, End Shopping: 734.27, Wait Time: 138.19, End Checkout: 875.26
Customer 1555 Arrival: 499.4, End Shopping: 522.77, Wait Time: 92.92, End Checkout: 619.74
Customer 1556 Arrival: 605.18, End Shopping: 612.74, Wait Time: 0.88, End Checkout: 615.82
Customer 1557 Arrival: 508.39, End Shopping: 579.78, Wait Time: 102.89, End Checkout: 687.62
Customer 1558 Arrival: 533.13, End Shopping: 541.29, Wait Time: 89.33, End Checkout: 633.42
Customer 1559 Arrival: 632.03, End Shopping: 644.45, Wait Time: 1.63, End Checkout: 647.98
Customer 1560 Arrival: 303.32, End Shopping: 307.92, Wait Time: 0.0, End Checkout: 309.42
Customer 1561 Arrival: 466.26, End Shopping: 502.31, Wait Time: 79.49, End Checkout: 585.55
Customer 1562 Arrival: 166.61, End Shopping: 210.9, Wait Time: 28.12, End Checkout: 243.17
Customer 1563 Arrival: 568.43, End Shopping: 595.43, Wait Time: 108.09, End Checkout: 707.32
Customer 1564 Arrival: 613.62, End Shopping: 625.12, Wait Time: 1.21, End Checkout: 628.33
Customer 1565 Arrival: 10.18, End Shopping: 24.97, Wait Time: 0.0, End Checkout: 28.42
Customer 1566 Arrival: 562.34, End Shopping: 565.28, Wait Time: 0.0, End Checkout: 566.58
Customer 1567 Arrival: 638.77, End Shopping: 651.25, Wait Time: 123.34, End Checkout: 777.39
Customer 1568 Arrival: 185.42, End Shopping: 188.99, Wait Time: 0.67, End Checkout: 191.36
Customer 1569 Arrival: 210.8, End Shopping: 233.0, Wait Time: 42.75, End Checkout: 278.75
Customer 1570 Arrival: 561.44, End Shopping: 630.98, Wait Time: 106.33, End Checkout: 742.16
Customer 1571 Arrival: 326.66, End Shopping: 339.26, Wait Time: 63.42, End Checkout: 405.58
Customer 1572 Arrival: 116.84, End Shopping: 129.58, Wait Time: 14.78, End Checkout: 147.06
Customer 1573 Arrival: 377.2, End Shopping: 440.95, Wait Time: 81.06, End Checkout: 526.56
Customer 1574 Arrival: 692.97, End Shopping: 694.53, Wait Time: 0.0, End Checkout: 695.73
Customer 1575 Arrival: 633.41, End Shopping: 648.37, Wait Time: 1.15, End Checkout: 651.62
Customer 1576 Arrival: 22.4, End Shopping: 35.6, Wait Time: 0.0, End Checkout: 38.1
Customer 1577 Arrival: 651.21, End Shopping: 683.87, Wait Time: 125.17, End Checkout: 812.19
Customer 1578 Arrival: 373.58, End Shopping: 404.85, Wait Time: 75.88, End Checkout: 485.68
Customer 1579 Arrival: 42.96, End Shopping: 54.16, Wait Time: 0.0, End Checkout: 56.16
Customer 1580 Arrival: 555.7, End Shopping: 558.42, Wait Time: 0.68, End Checkout: 560.5
Customer 1581 Arrival: 526.82, End Shopping: 543.9, Wait Time: 100.2, End Checkout: 646.8
Customer 1582 Arrival: 617.81, End Shopping: 621.14, Wait Time: 0.21, End Checkout: 622.65
Customer 1583 Arrival: 207.2, End Shopping: 229.2, Wait Time: 37.69, End Checkout: 271.09
Customer 1584 Arrival: 153.74, End Shopping: 166.76, Wait Time: 21.49, End Checkout: 191.3
Customer 1585 Arrival: 518.52, End Shopping: 587.61, Wait Time: 99.11, End Checkout: 691.17
Customer 1586 Arrival: 109.84, End Shopping: 118.87, Wait Time: -0.0, End Checkout: 120.57
Customer 1587 Arrival: 218.22, End Shopping: 239.97, Wait Time: 40.81, End Checkout: 284.03
Customer 1588 Arrival: 164.89, End Shopping: 168.49, Wait Time: 0.77, End Checkout: 170.66
Customer 1589 Arrival: 605.45, End Shopping: 656.51, Wait Time: 121.02, End Checkout: 781.38
Customer 1590 Arrival: 324.66, End Shopping: 328.71, Wait Time: 0.0, End Checkout: 330.21
Customer 1591 Arrival: 662.05, End Shopping: 689.03, Wait Time: 128.21, End Checkout: 821.14
Customer 1592 Arrival: 172.72, End Shopping: 212.31, Wait Time: 35.1, End Checkout: 251.26
Customer 1593 Arrival: 650.62, End Shopping: 674.76, Wait Time: 119.47, End Checkout: 797.93
Customer 1594 Arrival: 540.5, End Shopping: 573.05, Wait Time: 98.84, End Checkout: 675.64
Customer 1595 Arrival: 716.03, End Shopping: 739.53, Wait Time: 143.03, End Checkout: 885.81
Customer 1596 Arrival: 193.51, End Shopping: 199.35, Wait Time: 0.76, End Checkout: 201.91
Customer 1597 Arrival: 188.32, End Shopping: 216.06, Wait Time: 35.37, End Checkout: 254.38
Customer 1598 Arrival: 31.45, End Shopping: 82.49, Wait Time: 5.9, End Checkout: 93.29
Customer 1599 Arrival: 476.33, End Shopping: 520.79, Wait Time: 90.05, End Checkout: 615.69
Customer 1600 Arrival: 536.25, End Shopping: 587.21, Wait Time: 100.35, End Checkout: 692.36
Customer 1601 Arrival: 585.26, End Shopping: 657.62, Wait Time: 115.21, End Checkout: 777.53
Customer 1602 Arrival: 484.12, End Shopping: 494.2, Wait Time: 83.74, End Checkout: 580.64
Customer 1603 Arrival: 64.03, End Shopping: 65.49, Wait Time: 0.0, End Checkout: 66.69
Customer 1604 Arrival: 260.94, End Shopping: 271.6, Wait Time: 51.87, End Checkout: 326.12
Customer 1605 Arrival: 456.27, End Shopping: 487.29, Wait Time: 82.27, End Checkout: 573.21
Customer 1606 Arrival: 494.45, End Shopping: 543.29, Wait Time: 96.88, End Checkout: 644.02
Customer 1607 Arrival: 178.39, End Shopping: 209.2, Wait Time: 35.22, End Checkout: 248.37
Customer 1608 Arrival: 46.78, End Shopping: 49.3, Wait Time: 0.0, End Checkout: 51.4
Customer 1609 Arrival: 658.25, End Shopping: 730.25, Wait Time: 133.39, End Checkout: 868.14
Customer 1610 Arrival: 328.6, End Shopping: 332.14, Wait Time: 1.39, End Checkout: 334.83
Customer 1611 Arrival: 63.41, End Shopping: 129.41, Wait Time: 17.5, End Checkout: 151.66
Customer 1612 Arrival: 283.78, End Shopping: 310.64, Wait Time: 55.5, End Checkout: 369.84
Customer 1613 Arrival: 118.74, End Shopping: 119.77, Wait Time: 0.0, End Checkout: 120.87
Customer 1614 Arrival: 291.35, End Shopping: 320.58, Wait Time: 57.03, End Checkout: 381.46
Customer 1615 Arrival: 338.96, End Shopping: 387.22, Wait Time: 63.12, End Checkout: 454.24
Customer 1616 Arrival: 132.74, End Shopping: 138.83, Wait Time: -0.0, End Checkout: 140.53
Customer 1617 Arrival: 446.28, End Shopping: 449.53, Wait Time: 2.11, End Checkout: 453.14
Customer 1618 Arrival: 65.52, End Shopping: 69.86, Wait Time: 1.22, End Checkout: 72.78
Customer 1619 Arrival: 358.76, End Shopping: 374.66, Wait Time: 65.92, End Checkout: 444.08
Customer 1620 Arrival: 712.93, End Shopping: 722.61, Wait Time: 1.26, End Checkout: 725.97
Customer 1621 Arrival: 230.48, End Shopping: 269.24, Wait Time: 47.92, End Checkout: 320.86
Customer 1622 Arrival: 258.06, End Shopping: 258.58, Wait Time: 0.0, End Checkout: 259.68
Customer 1623 Arrival: 623.72, End Shopping: 631.42, Wait Time: 0.92, End Checkout: 634.04
Customer 1624 Arrival: 571.23, End Shopping: 600.27, Wait Time: 96.78, End Checkout: 700.25
Customer 1625 Arrival: 285.32, End Shopping: 291.32, Wait Time: 2.26, End Checkout: 295.78
Customer 1626 Arrival: 446.06, End Shopping: 452.76, Wait Time: 1.89, End Checkout: 456.65
Customer 1627 Arrival: 572.4, End Shopping: 580.26, Wait Time: 1.08, End Checkout: 582.94
Customer 1628 Arrival: 580.12, End Shopping: 608.92, Wait Time: 99.53, End Checkout: 712.85
Customer 1629 Arrival: 95.38, End Shopping: 135.16, Wait Time: 17.64, End Checkout: 156.75
Customer 1630 Arrival: 707.85, End Shopping: 709.37, Wait Time: 0.0, End Checkout: 710.57
Customer 1631 Arrival: 411.09, End Shopping: 428.73, Wait Time: -0.0, End Checkout: 430.93
Customer 1632 Arrival: 310.01, End Shopping: 317.27, Wait Time: 0.0, End Checkout: 318.87
Customer 1633 Arrival: 493.22, End Shopping: 529.62, Wait Time: 96.21, End Checkout: 630.43
Customer 1634 Arrival: 557.01, End Shopping: 642.85, Wait Time: 112.43, End Checkout: 760.18
Customer 1635 Arrival: 676.78, End Shopping: 699.66, Wait Time: 129.54, End Checkout: 833.4
Customer 1636 Arrival: 67.1, End Shopping: 105.17, Wait Time: 11.5, End Checkout: 120.02
Customer 1637 Arrival: 64.38, End Shopping: 135.72, Wait Time: 14.8, End Checkout: 155.42
Customer 1638 Arrival: 204.98, End Shopping: 211.08, Wait Time: 0.32, End Checkout: 213.4
Customer 1639 Arrival: 263.35, End Shopping: 282.39, Wait Time: 48.7, End Checkout: 333.89
Customer 1640 Arrival: 446.88, End Shopping: 463.08, Wait Time: 77.93, End Checkout: 543.91
Customer 1641 Arrival: 650.54, End Shopping: 659.22, Wait Time: 124.98, End Checkout: 786.9
Customer 1642 Arrival: 480.73, End Shopping: 549.82, Wait Time: 94.37, End Checkout: 648.54
Customer 1643 Arrival: 211.31, End Shopping: 214.16, Wait Time: 0.0, End Checkout: 215.66
Customer 1644 Arrival: 222.81, End Shopping: 226.59, Wait Time: 1.74, End Checkout: 229.93
Customer 1645 Arrival: 249.24, End Shopping: 282.72, Wait Time: 45.73, End Checkout: 331.8
Customer 1646 Arrival: 712.4, End Shopping: 740.8, Wait Time: 142.35, End Checkout: 887.15
Customer 1647 Arrival: 583.04, End Shopping: 595.64, Wait Time: 1.75, End Checkout: 599.39
Customer 1648 Arrival: 557.41, End Shopping: 558.97, Wait Time: -0.0, End Checkout: 560.17
Customer 1649 Arrival: 676.23, End Shopping: 688.35, Wait Time: 1.42, End Checkout: 691.97
Customer 1650 Arrival: 596.81, End Shopping: 639.05, Wait Time: 107.75, End Checkout: 751.0
Customer 1651 Arrival: 235.93, End Shopping: 266.71, Wait Time: 49.47, End Checkout: 320.88
Customer 1652 Arrival: 165.25, End Shopping: 177.64, Wait Time: 24.07, End Checkout: 204.76
Customer 1653 Arrival: 572.76, End Shopping: 592.52, Wait Time: 104.06, End Checkout: 700.48
Customer 1654 Arrival: 72.23, End Shopping: 108.27, Wait Time: 10.88, End Checkout: 122.85
Customer 1655 Arrival: 7.88, End Shopping: 44.56, Wait Time: -0.0, End Checkout: 47.96
Customer 1656 Arrival: 625.39, End Shopping: 655.55, Wait Time: 115.71, End Checkout: 776.16
Customer 1657 Arrival: 696.58, End Shopping: 729.97, Wait Time: 136.5, End Checkout: 871.12
Customer 1658 Arrival: 251.81, End Shopping: 259.85, Wait Time: 2.66, End Checkout: 264.11
Customer 1659 Arrival: 385.45, End Shopping: 410.41, Wait Time: 74.37, End Checkout: 488.08
Customer 1660 Arrival: 676.79, End Shopping: 682.27, Wait Time: -0.0, End Checkout: 683.67
Customer 1661 Arrival: 97.03, End Shopping: 149.28, Wait Time: 17.97, End Checkout: 172.0
Customer 1662 Arrival: 46.23, End Shopping: 59.49, Wait Time: 2.91, End Checkout: 65.25
Customer 1663 Arrival: 609.15, End Shopping: 619.39, Wait Time: 0.16, End Checkout: 621.35
Customer 1664 Arrival: 296.72, End Shopping: 308.69, Wait Time: 53.29, End Checkout: 364.93
